#All power spectra in columns 2-12 are dimensionless \Delta^2 and shot noise-subtracted.
#Columns: k[h/Mpc],z=1.7750e-02,z=2.2876e-01,z=5.1889e-01,z=1.0268e+00,z=1.9655e+00,z=3.0006e+00,z=3.3339e+00,z=3.7369e+00,z=4.2438e+00,z=4.9261e+00
4.1477e+00	1.7703e+02	1.2578e+02	7.7586e+01	4.0847e+01	1.2521e+01	3.9037e+00	2.8245e+00	1.9862e+00	1.3479e+00	8.5822e-01
4.2105e+00	1.8291e+02	1.2713e+02	7.8951e+01	4.2313e+01	1.2823e+01	4.0611e+00	2.9499e+00	2.0648e+00	1.3815e+00	8.6668e-01
4.2733e+00	1.8484e+02	1.3080e+02	8.0461e+01	4.3231e+01	1.3034e+01	4.0606e+00	2.9489e+00	2.0850e+00	1.4173e+00	8.9772e-01
4.3362e+00	1.9133e+02	1.3318e+02	8.1875e+01	4.3650e+01	1.3525e+01	4.2023e+00	3.0665e+00	2.1477e+00	1.4394e+00	9.0521e-01
4.3992e+00	1.9328e+02	1.3447e+02	8.3617e+01	4.4713e+01	1.3806e+01	4.2893e+00	3.1330e+00	2.2168e+00	1.4892e+00	9.2809e-01
4.4615e+00	1.9427e+02	1.3808e+02	8.4662e+01	4.5895e+01	1.4182e+01	4.3848e+00	3.1930e+00	2.2373e+00	1.4997e+00	9.4162e-01
4.5242e+00	1.9911e+02	1.4009e+02	8.6517e+01	4.6206e+01	1.4500e+01	4.5671e+00	3.3039e+00	2.2887e+00	1.5176e+00	9.4656e-01
4.5872e+00	2.0197e+02	1.4379e+02	8.8594e+01	4.6960e+01	1.4964e+01	4.6394e+00	3.3517e+00	2.3444e+00	1.5668e+00	9.6979e-01
4.6503e+00	2.0532e+02	1.4595e+02	8.9052e+01	4.7810e+01	1.5384e+01	4.7069e+00	3.3945e+00	2.3744e+00	1.5830e+00	9.8508e-01
4.7131e+00	2.0959e+02	1.4737e+02	9.1050e+01	4.8564e+01	1.5363e+01	4.8873e+00	3.5378e+00	2.4637e+00	1.6374e+00	1.0152e+00
